name,id
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e,urn:gckg:Expenditure:f1c38edd-e1b5-4620-837e-eda3a6068c3e
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca,urn:gckg:Expenditure:cdf26310-406a-4731-b225-8af7177e73ca
